"nanyangSiteId","siteNameZh","siteNameAlt1","LATITUDE","LONGITUDE"
"tt-mb-d830B10","鳳山淨心弘法會佛學圖書館","Feng Shan Jing Xin Hong Fa Hui Buddhism library",22.620463,120.35471
"tt-mb-d830B20","法元寺","Fa Yuan Si",22.630396,120.361876
"tt-mb-d830B30","龍山寺","Long Shan Si",22.620747,120.362045
"tt-mb-d830B40","寶善堂","Bao Shan Tang",22.620242,120.361778
"tt-mb-d830B50","生命電視高雄鳳山中心","Sheng Ming Dian Shi Kaohsiung Feng Shan Zhong Xin",22.62861,120.342209
"tt-mb-d830B60","新復寺","Xin Fu Si",22.630158,120.355219
"tt-mb-d830B70","懿楙寺","Yi Mao Si",22.628838,120.350379
"tt-mb-d830B80","慧光講堂","Hui Guang Jiang Tang",22.632874,120.34469
"tt-mb-d830B90","隨雲弘法會","Sui Yun Hong Fa Hui",22.6259,120.354821
"tt-mb-d830C00","鳳山淨心鳳山寺","Feng Shan Jing Xin Feng Shan Si",22.627251,120.349073
"tt-mb-d830C10","慈濟鳳山聯絡處","Ci Ji Feng Shan Lian Luo Chu",22.624073,120.345152
"tt-mb-d830C20","天奉宮","Tian Feng Gong",22.623341,120.34474
"tt-mb-d830C30","高雄金剛乘學會","Kaohsiung Vajrayana Buddhist Institute",22.616271,120.348648
"tt-mb-d830C40","大宏寺","Da Hong Si",22.609635,120.347773
"tt-mb-d830C50","鳳山總持寺","Feng Shan Zong Chi Si",22.608507,120.339223
"tt-mb-d830C60","香光尼僧團紫竹林精舍","Xiang Guang Ni Seng Tuan Zi Zhu Lin Jing She",22.613544,120.335991
"tt-mb-d830C70","五甲協善心德堂","Wu Jia Xie Shan Xin De Tang",22.594815,120.32915
"tt-mb-d830C80","彌陀寺","Mi Tuo Si",22.594878,120.327355
"tt-mb-d830C90","慧光佛教中心","Hui Guang Fo Jiao Zhong Xin",22.589922,120.32726
"tt-mb-d831A10","創價學會宗寶講堂","Chuang Jia Xue Hui Zong Bao Jiang Tang",22.635763,120.404267
"tt-mb-d831A20","龍鳳寺","Long Feng Si",22.63004,120.405179
"tt-mb-d831A30","靜修禪寺","Jing Xiu Chan Si",22.620034,120.384679
"tt-mb-d831A40","月天寺","Yue Tian Si",22.625519,120.410398
"tt-mb-d831A50","生命電視翁園流通處","Sheng Ming Dian Shi Weng Yuan Liu Tong Chu",22.619384,120.408235
"tt-mb-d831A60","觀音精舍","Guan Yin Jing She",22.604805,120.385929
"tt-mb-d831A70","蓮光寺","Lian Guang Si",22.59684,120.397114
"tt-mb-d831A80","拷潭村清山寺","Kao Tan Cun Qing Shan Si",22.582539,120.385458
"tt-mb-d831A90","佛林精舍","Fo Lin Jing She",22.600645,120.392636
"tt-mb-d831B00","福海禪寺","Fu Hai Chan Si",22.581112,120.401439
"tt-mb-d831B10","天堂寺","Tian Tang Si",22.571751,120.409692
"tt-mb-d831B20","菩提山極樂寺","Pu Ti Shan Ji Le Si",22.601462,120.403531
"tt-mb-d831B30","覺華禪寺","Jue Hua Chan Si",22.595034,120.412877
"tt-mb-d831B40","寂光精舍","Ji Guang Jing She",22.594505,120.408807
"tt-mb-d831B50","福明精舍","Fu Ming Jing She",22.580603,120.413483
"tt-mb-d831B60","潮龍寺","Chao Long Si",22.563374,120.431605
"tt-mb-d831B70","觀音寺","Guan Yin Si",22.539651,120.401617
"tt-mb-d831B80","圓通寺","Yuan Tong Si",22.543739,120.402089
"tt-mb-d831C00","西方寺","Xi Fang Si",22.571716,120.399904
"tt-mb-d831C10","復醒堂","Fu Xing Tang",22.546133,120.406749
"tt-mb-d832A10","無極紫修殿","Wu Ji Zi Xiu Dian",22.504547,120.381139
"tt-mb-d832A20","清水寺","Qing Shui Si",22.523509,120.39018
"tt-mb-d832A31","修性佛堂","Xiu Xing Fo Tang",22.52008,120.391989
"tt-mb-d832A40","龍潭寺","Long Tan Si",22.511505,120.380456
"tt-mb-d832A50","西如寺","Xi Ru Si",22.521704,120.385669
"tt-mb-d832A60","大德寺","Da De Si",22.519711,120.393792
"tt-mb-d832A70","三清殿","San Qing Dian",22.508454,120.375444
"tt-mb-d832A80","林園居士林","Lin Yuan Ju Shi Lin",22.511505,120.380456
"tt-mb-d832A90","林溪禪寺","Lin Xi Chan Si",22.509589,120.398038
"tt-mb-d832B00","鳳龍寺","Feng Long Si",22.520059,120.404621
"tt-mb-d832B10","溪洲村清水寺","Xi Zhou Cun Qing Shui Si",22.513461,120.403525
"tt-mb-d832B20","百蓮寺","Bai Lian Si",22.502769,120.393303
"tt-mb-d832B30","龍鳳宮","Long Feng Gong",22.503128,120.384038
"tt-mb-d832B40","無極星漢殿","Wu Ji Xing Han Dian",22.521131,120.396315
"tt-mb-d832B50","林園佛教堂","Lin Yuan Fo Jiao Tang",22.501179,120.39232
"tt-mb-d832B60","觀音淨寺","Guan Yin Jing Si",22.499948,120.39279
"tt-mb-d832B70","明山寺","Ming Shan Si",22.506022,120.368276
"tt-mb-d832B80","觀音寺","Guan Yin Si",22.501229,120.384047
"tt-mb-d833A10","元明禪寺","Yuan Ming Chan Si",22.656503,120.393684
"tt-mb-d833A21","法鼓山紫雲寺","Dharma Drum Mountain Zi Yun Monastery",22.657147,120.362581
"tt-mb-d833A30","菩提淨院","Pu Ti Jing Yuan",22.656091,120.344442
"tt-mb-d833A40","圓照寺","Yuan Zhao Si",22.663365,120.383265
"tt-mb-d833A50","慈濟寺","Ci Ji Si",22.661331,120.36313
"tt-mb-d833A60","澄清寺","Cheng Qing Si",22.667133,120.35166
"tt-mb-d833A70","心王精舍","Xin Wang Jing She",22.658722,120.392504
"tt-mb-d833A80","觀音禪寺","Guan Yin Chan Si",22.668751,120.390097
"tt-mb-d833A90","灣峯寺","Wan Feng Si",22.687857,120.384757
"tt-mb-d833B00","竹林寺","Zhu Lin Si",22.671277,120.36836
"tt-mb-d833B10","元宏寺","Yuan Hong Si",22.663669,120.375136
"tt-mb-d833B20","小南海觀音寺","Xiao Nan Hai Guan Yin Si",22.650307,120.396972
"tt-mb-d833B30","雷音禪寺","Lei Yin Chan Si",22.651866,120.393811
"tt-mb-d833B40","正德佛堂高雄總院","Zheng De Fo Tang Kaohsiung Zong Yuan",22.650781,120.342919
"tt-mb-d833B50","金剛寺","Jin Gang Si",22.652566,120.345499
"tt-mb-d840A10","圓融普陀山觀音精舍","Yuan Rong Pu Tuo Shan Guan Yin Jing She",22.660601,120.408322
"tt-mb-d840A20","和山寺","He Shan Si",22.705635,120.417459
"tt-mb-d840A30","法雷寺","Fa Lei Si",22.717204,120.429069
"tt-mb-d840A40","緣覺寺","Yuan Jue Si",22.726723,120.4278
"tt-mb-d840A50","崑明寺","Kun Ming Si",22.700024,120.432303
"tt-mb-d840A60","明修佛堂","Ming Xiu Fo Tang",22.771753,120.42926
"tt-mb-d840A70","佛光山寺","Fo Guang Shan Monastery",22.751834,120.445105
"tt-mb-d840A80","光雲寺","Guang Yun Si",22.677008,120.403508
"tt-mb-d840A90","崑龍宮","Kun Long Gong",22.74064,120.437165
"tt-mb-d842A10","龍雲寺","Long Yun Si",22.878291,120.473863
"tt-mb-d842A20","白鶴寺","Bai He Si",22.885801,120.475629
"tt-mb-d842A30","靈山寺","Ling Shan Si",22.884762,120.476699
"tt-mb-d842A40","清雲寺","Qing Yun Si",22.884395,120.477145
"tt-mb-d842A50","天照寺","Tian Zhao Si",22.879439,120.465359
"tt-mb-d842A60","玉明寺","Yu Ming Si",22.916832,120.48856
"tt-mb-d842A70","竹峯寺","Zhu Feng Si",22.892372,120.481802
"tt-mb-d842A80","旗美龍德堂","Qi Mei Long De Tang",22.882191,120.492818
"tt-mb-d842A90","五龍山鳳山寺","Wu Long Shan Feng Shan Si",22.86831,120.489456
"tt-mb-d842B00","地皇宮","Di Huang Gong",22.854391,120.477435
"tt-mb-d842B10","彌勒山大雄寺","Mi Le Shan Da Xiong Si",22.814301,120.452642
"tt-mb-d842B20","碧雲寺","Bi Yun Si",22.774405,120.441657
"tt-mb-d842B30","吉祥寺","Ji Xiang Si",22.78353,120.445805
"tt-mb-d842B40","法雲寺","Fa Yun Si",22.78353,120.445805
"tt-mb-d842B50","新光大雄山燃燈寺","Xin Guang Da Xiong Shan Ran Deng Si",22.824052,120.444796
"tt-mb-d842B60","三龍寺","San Long Si",22.833349,120.462381
"tt-mb-d842B70","法華禪寺","Fa Hua Chan Si",22.931847,120.500294
"tt-mb-d842B81","佛光山旗山禪淨中心","Fo Guang Shan Chi Shan Temple",22.891097,120.479824
"tt-mb-d842B90","太平寺","Tai Ping Si",22.887564,120.478873
"tt-mb-d842C00","普輪寺","Pu Lun Si",22.89312,120.492118
"tt-mb-d842C10","妙蓮庵","Miao Lian An",22.893157,120.492153
"tt-mb-d842C20","了塵精舍","Liao Chen Jing She",22.893157,120.492153
"tt-mb-d842C30","圓潭慈雲寺","Yuan Tan Ci Yun Si",22.920696,120.496258
"tt-mb-d842C40","旗山鳳山寺","Qi Shan Feng Shan Si",22.891471,120.483693
"tt-mb-d842C50","旗山淨宗學會","Qi Shan Pureland Learning Center",22.884075,120.483873
"tt-mb-d842C60","淨光寺","Jing Guang Si",22.887585,120.475053
"tt-mb-d842C70","紫雲堂","Zi Yun Tang",22.916354,120.481539
"tt-mb-d842C80","宣化堂","Xuan Hua Tang",22.923115,120.509205
"tt-mb-d843A10","紫林宮","Zi Lin Gong",22.896768,120.543962
"tt-mb-d843A20","觀音廟","Guan Yin Miao",22.917215,120.539996
"tt-mb-d843A30","西竹堂","Xi Zhu Tang",22.915947,120.538043
"tt-mb-d843A40","崇光寺","Chong Guang Si",22.915193,120.538118
"tt-mb-d843A50","寶蓮禪寺","Bao Lian Chan Si",22.915908,120.546711
"tt-mb-d843A60","蜜砵蘭若","Mi Bo Lan Ruo",22.915193,120.538118
"tt-mb-d843A70","般若寺","Po Ruo Si",22.904323,120.518399
"tt-mb-d843A80","雷音寺","Lei Yin Si",22.909449,120.519746
"tt-mb-d843A90","清泉堂","Qing Quan Tang",22.899706,120.509025
"tt-mb-d843B01","千佛山福慧寺","Qian Fo Shan Fu Hui Si",22.922527,120.558285
"tt-mb-d843B10","紫林寺","Zi Lin Si",22.910916,120.533511
"tt-mb-d843B20","廣善堂","Guang Shan Tang",22.907692,120.529497
"tt-mb-d843B30","息塵寺","Xi Chen Si",22.884552,120.581646
"tt-mb-d843B40","慈惠指南宮","Ci Hui Zhi Nan Gong",22.943754,120.600272
"tt-mb-d843B50","一心寺","Yi Xin Si",22.886506,120.583839
"tt-mb-d843B60","無為堂","Wu Wei Tang",22.874532,120.58795
"tt-mb-d843B70","朝元寺","Chao Yuan Si",22.933776,120.587507
"tt-mb-d843B80","聖化宮","Sheng Hua Gong",22.916993,120.579173
"tt-mb-d843B90","天雲宮","Tian Yun Gong",22.896434,120.595379
"tt-mb-d843C00","清泉寺","Qing Quan Si",22.894196,120.592347
"tt-mb-d843C10","廣化廟","Guang Hua Miao",22.878976,120.580725
"tt-mb-d843C20","開源寺","Kai Yuan Si",22.875076,120.534978
"tt-mb-d843C30","德興宮","De Xing Gong",22.877945,120.521319
"tt-mb-d843C40","靈雲寺","Ling Yun Si",22.87837,120.524284
"tt-mb-d843C50","天明寺","Tian Ming Si",22.850241,120.532871
"tt-mb-d843C60","紫雲宮","Zi Yun Gong",22.870808,120.524174
"tt-mb-d843C70","蓮花山彌陀寺","Lian Hua Shan Mi Tuo Si",22.888306,120.560018
"tt-mb-d843C80","淨慈院","Jing Ci Yuan",22.902337,120.542466
"tt-mb-d843C90","美濃佛教蓮社","Mei Nong Buddhist Lotus Society",22.911152,120.543092
"tt-mb-d843D00","崇雲宮","Chong Yun Gong",22.886724,120.530898
"tt-mb-d843D10","輔天五穀宮","Fu Tian Wu Gu Gong",22.866632,120.543627
"tt-mb-d843D20","清水宮","Qing Shui Gong",22.882505,120.572458
"tt-mb-d843D30","天后宮","Tian Hou Gong",22.89847,120.539813
"tt-mb-d843D40","代天水德宮","Dai Tian Shui De Gong",22.869717,120.58473
"tt-mb-d843D50","朝天五穀宮","Chao Tian Wu Gu Gong",22.857089,120.571774
"tt-mb-d843D60","善誘堂","Shan You Tang",22.878409,120.553317
"tt-mb-d843D70","慈聖宮","Ci Sheng Gong",22.917166,120.571313
"tt-mb-d843D80","善化堂","Shan Hua Tang",22.920973,120.560139
"tt-mb-d843D90","南山宮","Nan Shan Gong",22.87503,120.556824
"tt-mb-d844A10","慧嚴寺","Hui Yan Si",22.979772,120.642524
"tt-mb-d844A20","法印精舍","Fa Yin Jing She",23.08824,120.684764
"tt-mb-d844A30","開元寺","Kai Yuan Si",22.993846,120.632391
"tt-mb-d844A40","三慧寺","San Hui Si",23.008805,120.63651
"tt-mb-d844A50","諦願寺","Di Yuan Si",23.02078,120.64111
"tt-mb-d844A60","覺華寺","Jue Hua Si",22.993846,120.632391
"tt-mb-d844A70","楓林寺","Feng Lin Si",22.903585,120.62755
"tt-mb-d844A80","緣印禪林","Yuan Yin Chan Lin",23.021719,120.657077
"tt-mb-d844A90","會超禪林","Hui Chao Chan Lin",22.874395,120.597802
"tt-mb-d844B00","竺荷蘭若","Zhu He Lan Ruo",22.921261,120.639493
"tt-mb-d844B10","大安禪寺","Da An Chan Si",22.88863,120.646663
"tt-mb-d844B20","印慈精舍","Yin Ci Jing She",22.99507,120.643139
"tt-mb-d844B30","大行寺","Da Heng Si",22.996479,120.64862
"tt-mb-d844B40","地藏精舍","Di Cang Jing She",22.988156,120.64907
"tt-mb-d844B50","佛心禪寺","Fo Xin Chan Si",22.991282,120.654241
"tt-mb-d844B60","廣濟寺","Guang Ji Si",22.978636,120.654294
"tt-mb-d844B70","慧濟寺","Hui Ji Si",22.982087,120.650794
"tt-mb-d844B80","普蓮蘭若","Pu Lian Lan Ruo",22.985565,120.653324
"tt-mb-d844B90","空生精舍","Kong Sheng Jing She",23.058214,120.678657
"tt-mb-d844C00","慈雲宮","Ci Yun Gong",23.028418,120.663597
"tt-mb-d844C10","法雲蘭若","Fa Yun Lan Ruo",22.987497,120.651187
"tt-mb-d844C20","大佛寺","Da Fo Si",23.051736,120.663873
"tt-mb-d844C30","法光寺","Fa Guang Si",23.05205,120.660079
"tt-mb-d844C40","妙禪寺","Miao Chan Si",23.051759,120.658959
"tt-mb-d844C50","慈惠精舍","Ci Hui Jing She",23.088232,120.684774
"tt-mb-d844C60","文殊靜院","Wen Shu Jing Yuan",23.086827,120.687986
"tt-mb-d844C70","妙通寺","Miao Tong Si",23.099922,120.685123
"tt-mb-d844C80","靜德禪院","Jing De Chan Yuan",23.004806,120.648274
"tt-mb-d844C90","法界聖寺","Dharma Realm Monastery",23.015437,120.656596
"tt-mb-d844D01","清涼山護國妙崇寺","Qing Liang Shan Hu Guo Miao Chong Si",23.010898,120.668954
"tt-mb-d844D10","觀靜寺","Guan Jing Si",23.013257,120.671913
"tt-mb-d844D20","勸善堂","Quan Shan Tang",22.902044,120.626163
"tt-mb-d845A10","觀音亭佛堂","Guan Yin Ting Fo Tang",22.915897,120.454169
"tt-mb-d845A20","慈雲宮","Ci Yun Gong",22.918408,120.43895
"tt-mb-d845A30","內門紫竹寺","Nei Men Zi Zhu Si",22.917289,120.454902
"tt-mb-d845A40","文泉念佛會","Wen Quan Chanting Society",22.919877,120.45069
"tt-mb-d845A50","海德蓮寺","Hai De Lian Si",22.975956,120.467638
"tt-mb-d845A60","內門南海紫竹寺","Nei Men Nan Hai Zi Zhu Si",22.941885,120.461041
"tt-mb-d845A70","蓮華精舍","Lian Hua Jing She",22.985343,120.493443
"tt-mb-d845A80","五智山光明王寺","Wu Zhi Shan Guang Ming Wang Si",22.974826,120.508938
"tt-mb-d845A90","月慧山觀音禪院","Yue Hui Shan Guan Yin Chan Yuan",23.003473,120.508501
"tt-mb-d845B00","協天觀音寺","Xie Tian Guan Yin Si",23.020172,120.50301
"tt-mb-d845B10","金龍寺","Jin Long Si",23.003473,120.508501
"tt-mb-d845B20","興天宮","Xing Tian Gong",22.993434,120.487337
"tt-mb-d845B30","文殊精舍","Wen Shu Jing She",22.967399,120.493233
"tt-mb-d845B40","內門龍山寺","Nei Men Long Shan Si",22.94688,120.461268
"tt-mb-d846A10","譜光精舍","Pu Guang Jing She",22.994902,120.567563
"tt-mb-d846A20","妙宗寺","Miao Zong Si",22.96147,120.557945
"tt-mb-d846A30","辰峰寺","Chen Feng Si",22.975723,120.542841
"tt-mb-d846A40","弘恩寺","Hong En Si",22.975131,120.544484
"tt-mb-d846A50","竹林寺","Zhu Lin Si",22.975022,120.543623
"tt-mb-d846A60","慈善巖","Ci Shan Yan",22.975052,120.542805
"tt-mb-d846A70","明修堂","Ming Xiu Tang",22.989022,120.567331
"tt-mb-d846A80","德崇寺","De Chong Si",22.9816,120.557414
"tt-mb-d846A90","龍泉寺","Long Quan Si",22.980728,120.56772
"tt-mb-d846B00","佛濟寺","Fo Ji Si",22.981857,120.568469
"tt-mb-d846B10","新峰寺","Xin Feng Si",22.984752,120.557767
"tt-mb-d846B20","天台山心法寺","Tian Tai Shan Xin Fa Si",22.981187,120.557405
"tt-mb-d846B30","北辰宮","Bei Chen Gong",23.017012,120.553784
"tt-mb-d846B40","金剛法寺","Jin Gang Fa Si",23.040887,120.538934
"tt-mb-d846B50","紫竹寺","Zi Zhu Si",22.98376,120.529804
"tt-mb-d846B60","如來聖寺","Ru Lai Sheng Si",23.001059,120.551578
"tt-mb-d846B70","南海紫竹皇龍寺","Nan Hai Zi Zhu Huang Long Si",23.001059,120.551578
"tt-mb-d846B80","竹林禪寺","Zhu Lin Chan Si",23.001059,120.551578
"tt-mb-d846B90","照雲寺","Zhao Yun Si",23.002856,120.574501
"tt-mb-d846C00","觀音宮","Guan Yin Gong",23.022048,120.582767
"tt-mb-d846C10","宏濟精舍","Hong Ji Jing She",23.005276,120.591114
"tt-mb-d846C20","紫林寺","Zi Lin Si",23.039951,120.548475
"tt-mb-d846C30","朝雲宮","Chao Yun Gong",22.966617,120.53503
"tt-mb-d847A10","天岳山梵音禪寺","Tian Yue Shan Fan Yin Chan Si",23.06166,120.558123
"tt-mb-d847A20","天岳山祇園寺","Tian Yue Shan Qi Yuan Si",23.064426,120.555204
"tt-mb-d847A30","妙音寺","Miao Yin Si",23.043372,120.600106
"tt-mb-d847A40","清隱寺","Qing Yin Si",23.075565,120.589007
"tt-mb-d847A50","慈雲精舍","Ci Yun Jing She",23.064812,120.585744
"tt-mb-d847A61","天岳山法泉寺","Tian Yue Shan Fa Quan Si",23.072892,120.594773
"tt-mb-d847A70","六化寺","Liu Hua Si",23.095256,120.587841
"tt-mb-d847A80","寂圓精舍","Ji Yuan Jing She",23.049531,120.558354
"tt-mb-d847A90","大智寺","Da Zhi Si",23.064812,120.585744
"tt-mb-d847B00","養覺禪修會","Yang Jue Chan Xiu Hui",23.092572,120.585498
"tt-mb-d847B10","興隆精舍","Xing Long Jing She",23.076773,120.590368
"tt-mb-d847B20","仙溪蘭若","Xian Xi Lan Ruo",23.100664,120.600007
"tt-mb-d847B30","慈仁淨院","Ci Ren Jing Yuan",23.11283,120.634562
"tt-mb-d847B40","清龍巖","Qing Long Yan",23.109768,120.620972
"tt-mb-d847B50","佛心禪寺","Fo Xin Chan Si",23.114466,120.617026
"tt-mb-d847B60","龍鳳山龍鳳寺","Long Feng Shan Long Feng Si",23.085531,120.600812
"tt-mb-d848A10","妙明寺","Miao Ming Si",23.130047,120.728043
"tt-mb-d852A10","大仙禪寺","Da Xian Chan Si",22.909392,120.183022
"tt-mb-d852A20","白雲寺","Bai Yun Si",22.909536,120.182708
"tt-mb-d852A30","碧蓮寺","Bi Lian Si",22.892233,120.185453
"tt-mb-d880A10","大音宮","Da Yin Gong",23.485993,119.515609
"tt-mb-d880A20","坤儀堂","Kun Yi Tang",23.567228,119.564997
"tt-mb-d880A30","太和堂","Tai He Tang",23.566337,119.564571
"tt-mb-d880A40","澄源堂","Cheng Yuan Tang",23.566906,119.564309
"tt-mb-d880A50","興隆寺","Xing Long Si",23.565784,119.566458
"tt-mb-d880A60","觀音亭","Guan Yin Ting",23.567435,119.561992
"tt-mb-d880A70","澎湖佛教居士林","Peng Hu Fo Jiao Ju Shi Lin",23.56562,119.56696
"tt-mb-d880A80","佛光山信願寺","Fo Guang Shan Hsin Yuen Temple",23.573229,119.568223
"tt-mb-d880A90","法界寺","Fa Jie Si",23.569203,119.570574
"tt-mb-d880B00","澎湖縣真言宗普賢流正覺佛學會","Peng Hu County Zhen Yan Zong Pu Xian Liu Zheng Jue Buddhist Institute",23.577025,119.576396
"tt-mb-d880B10","菩提寺","Pu Ti Si",23.570913,119.575153
"tt-mb-d880B20","潮音寺","Chao Yin Si",23.570349,119.581491
"tt-mb-d880B30","佛光山明見寺","Fo Guang Shan Ming Chien Temple",23.560845,119.590318
"tt-mb-d880B40","佛山寺","Fo Shan Si",23.560543,119.581464
"tt-mb-d880B50","生命電視澎湖中心","Sheng Ming Dian Shi Peng Hu Zhong Xin",23.563923,119.581853
"tt-mb-d880B60","慈濟澎湖聯絡處","Ci Ji Peng Hu Lian Luo Chu",23.564543,119.5849
"tt-mb-d880B70","佛光山海天佛剎","Fo Guang Shan Hai Tien Temple",23.570385,119.60451
"tt-mb-d880B80","彌陀寺","Mi Tuo Si",23.579833,119.603863
"tt-mb-d880B90","法藏寺","Fa Cang Si",23.550305,119.619863
"tt-mb-d880C00","慈音念佛會","Ci Yin Chanting Society",23.550806,119.595396
"tt-mb-d880C10","西佛寺","Xi Fo Si",23.515874,119.589915
"tt-mb-d880C20","鎖港里北極殿及坤元寺廟會","Suo Gang Li Bei Ji Dian Ji Kun Yuan Si Miao Hui",23.523648,119.601542
"tt-mb-d880C30","善導寺","Shan Dao Si",23.529934,119.6009
"tt-mb-d880C40","風山寺","Feng Shan Si",23.541627,119.547789
"tt-mb-d880C50","普德寺","Pu De Si",23.527827,119.568533
"tt-mb-d880C60","妙雲講堂","Miao Yun Jiang Tang",23.569452,119.571377
"tt-mb-d880C70","朝陽祠","Zhao Yang Ci",23.566863,119.567976
"tt-mb-d880C80","聖真寶殿","Sheng Zhen Bao Dian",23.564915,119.584541
"tt-mb-d880C90","祖師廟","Zu Shi Miao",23.5654,119.582372
"tt-mb-d880D00","濟公廟","Ji Gong Miao",23.546531,119.608912
"tt-mb-d880D10","清水宮","Qing Shui Gong",23.53221,119.598964
"tt-mb-d881A10","慈音寺","Ci Yin Si",23.571328,119.504399
"tt-mb-d881A20","西峰寺","Xi Feng Si",23.598958,119.511992
"tt-mb-d881A30","西巌寺","Xi Yan Si",23.582975,119.5106
"tt-mb-d881A40","慈航寺","Ci Hang Si",23.567665,119.481897
"tt-mb-d883A10","玉蓮寺","Yu Lian Si",23.21468,119.429398
"tt-mb-d883A20","吳府宮","Wu Fu Gong",23.201528,119.422314
"tt-mb-d883A30","十方寺","Shi Fang Si",23.205426,119.424232
"tt-mb-d884A10","玉嵐寺","Yu Lan Si",23.660788,119.657523
"tt-mb-d884A20","眾安寺","Zhong An Si",23.646609,119.597182
"tt-mb-d884A30","普濟寺","Pu Ji Si",23.750174,119.612918
"tt-mb-d884A41","觀音寺","Guan Yin Si",23.74148,119.610764
"tt-mb-d885A10","法鼓山澎湖聯絡處","Dharma Drum Mountain Peng Hu Liaison Office",23.577374,119.621703
"tt-mb-d885A20","西泉寺","Xi Quan Si",23.580105,119.637167
"tt-mb-d885A30","開蠻寺","Kai Man Si",23.580896,119.643985
"tt-mb-d885A40","大悲寺","Da Bei Si",23.583438,119.652604
"tt-mb-d885A50","善福寺","Shan Fu Si",23.564867,119.649063
"tt-mb-d885A60","聚善寺","Ju Shan Si",23.596677,119.649584
"tt-mb-d885A70","法興寺","Fa Xing Si",23.564803,119.656321
"tt-mb-d885A80","靈法寺","Ling Fa Si",23.575822,119.676749
"tt-mb-d885A90","觀音宮","Guan Yin Gong",23.562336,119.674995
"tt-mb-d885B00","圓通寺","Yuan Tong Si",23.569573,119.622179
"tt-mb-d885B10","港元寺","Gang Yuan Si",23.586614,119.607983
"tt-mb-d885B20","愛蓮寺","Ai Lian Si",23.594824,119.607248
"tt-mb-d885B30","顯濟殿","Xian Ji Dian",23.569795,119.662133
"tt-mb-d890A10","觀音寺","Guan Yin Si",24.460579,118.452072
"tt-mb-d890A20","金剛寺","Jin Gang Si",24.460695,118.388399
"tt-mb-d890A30","宗南學佛會金門共修中心","UTBF Trungram Dharma Center: Kinmen",24.489682,118.413423
"tt-mb-d891A10","護國寺","Hu Guo Si",24.438889,118.413333
"tt-mb-d891A20","海印寺金湖弘法講堂","Hai Yin Si Jin Hu Hong Fa Jiang Tang",24.440663,118.419557
"tt-mb-d891A30","海印寺","Hai Yin Si",24.46053,118.409528
"tt-mb-d892A10","紫蓮寺","Zi Lian Si",24.434444,118.324444
"tt-mb-d892A20","金門藏密佛學會","Kinmen Cang Mi Buddhist Institute",24.446181,118.339012
"tt-mb-d892A30","四諦講修佛學會金門分會","Si Di Jiang Xiu Fo Xue Hui Kinmen Fen Hui",24.446679,118.318333
"tt-mb-d893A10","靈濟古寺","Ling Ji Gu Si",24.431605,118.318439
"tt-mb-d893A20","佛光山金蓮淨苑","Fo Guang Shan Jin Lien Temple",24.433227,118.313415
"tt-mb-d893A30","慈濟金門共修處","Ci Ji Kinmen Gong Xiu Chu",24.433395,118.31452
"tt-mb-d893A40","金水寺","Jin Shui Si",24.412062,118.295179
"tt-mb-d893A50","金門縣佛教會","Kinmen Buddhist Association",24.430464,118.317088
"tt-mb-d893A60","生命電視金門中心","Sheng Ming Dian Shi Kinmen Zhong Xin",24.430316,118.316251
"tt-mb-d900A12","法鼓山屏東辦事處","Dharma Drum Mountain Ping Dong Office",22.679079,120.506869
"tt-mb-d900A20","屏東市觀音寺","Ping Dong Guan Yin Si",22.652308,120.485085
"tt-mb-d900A30","生命電視屏東林森中心","Sheng Ming Dian Shi Ping Dong Lin Sen Zhong Xin",22.66849,120.504448
"tt-mb-d900A40","屏東能淨協會","Ping Dong Neng Jing Xie Hui",22.672788,120.49191
"tt-mb-d900A50","人乘寺屏東講堂","Ren Sheng Si Ping Dong Jiang Tang",22.641389,120.508894
"tt-mb-d900A60","圓音精舍","Yuan Yin Jing She",22.66772,120.500962
"tt-mb-d900A70","祈安堂","Qi An Tang",22.672316,120.496948
"tt-mb-d900A80","延壽淨院","Yan Shou Jing Yuan",22.673075,120.496901
"tt-mb-d900A90","鐵爐寺","Tie Lu Si",22.673298,120.505652
"tt-mb-d900B00","本願精舍","Ben Yuan Jing She",22.675076,120.509177
"tt-mb-d900B10","慈音佛堂","Ci Yin Fo Tang",22.679688,120.492489
"tt-mb-d900B20","屏光佛教蓮社","Ping Guang Buddhist Lotus Society",22.678121,120.497255
"tt-mb-d900B30","屏東聖脈中心","Ping Dong Sheng Mai Zhong Xin",22.67957,120.507321
"tt-mb-d900B40","大光寺","Da Guang Si",22.693988,120.503619
"tt-mb-d900B50","屏東佛教青年會","Ping Dong Buddhist Young Buddhists Society",22.682594,120.490283
"tt-mb-d900B61","東山寺","Dong Shan Si",22.677392,120.487227
"tt-mb-d900B70","淨心佛學視聽圖書館","Jing Xin Fo Xue Audio-visual library",22.677575,120.484979
"tt-mb-d900B80","屏東安祥禪學會","Ping Dong An Xiang Chan Xue Hui",22.680364,120.479217
"tt-mb-d900B90","南海寺","Nan Hai Si",22.688558,120.486721
"tt-mb-d900C00","福智屏東支苑","Fu Zhi Ping Dong Zhi Yuan",22.688129,120.486814
"tt-mb-d900C10","生命電視屏東崇德流通處","Sheng Ming Dian Shi Ping Dong Chong De Liu Tong Chu",22.686114,120.482105
"tt-mb-d900C20","生命電視屏東公園中心","Sheng Ming Dian Shi Ping Dong Gong Yuan Zhong Xin",22.675531,120.480666
